QB,25,0.36,WR,46,1.4,
WR,40,0,
WR,40,0,
RB,92,0,WR,68,0,
QB,25,0,WR,46,0,
QB,25,0,WR,40,0,
QB,25,0,WR,128,0,WR,76,0,
WR,10,0,
RB,92,0,WR,68,0,
WR,40,0.1,
QB,25,0,
QB,25,0,WR,60,0,
WR,10,0,
WR,68,0,
WR,40,0.3,
QB,25,0.48,WR,46,1.7,
QB,25,0,WR,46,0,
QB,25,0.56,WR,60,1.9,
QB,25,0.68,TE,33,2.2,
WR,40,0.1,
QB,25,0.2,WR,40,1,
WR,40,1.7,
WR,40,0.1,
QB,25,0,WR,76,0,
QB,25,0,WR,46,0,
K,32,3,
QB,25,0.28,RB,92,1.2,
QB,25,0,
WR,128,0,
QB,25,0.28,WR,76,1.2,
QB,25,0,WR,46,0,
QB,25,2.9,
QB,25,0,WR,60,0,
QB,25,0.32,WR,60,1.3,
RB,92,0,WR,68,0,
QB,25,0,WR,60,0,
WR,40,0.3,
QB,25,0.32,WR,46,1.3,
QB,25,0.52,WR,60,1.8,
QB,25,0.28,WR,60,1.2,
QB,25,0.12,WR,76,0.8,
QB,25,0,TE,33,0,
QB,25,0,
QB,25,0,WR,128,0,WR,60,0,
RB,62,0,WR,10,0,
QB,25,0,
QB,25,0.28,WR,40,1.2,
QB,25,0,
QB,25,-0.08,WR,40,0.3,
QB,25,0,
WR,10,0,
RB,62,0.4,
WR,40,1.6,
WR,40,0.5,
QB,25,0.12,TE,32,0.8,
QB,25,0.9,
QB,25,5.2,WR,76,9.5,
QB,25,0,WR,76,0,
RB,92,-0.1,WR,128,0,
RB,62,0.3,
QB,25,0,
WR,10,0,
WR,40,-0.3,
QB,25,0.28,WR,76,1.2,
QB,25,0,TE,32,0,
RB,62,0,WR,10,0,
WR,68,0,
QB,25,0,RB,92,0,
QB,25,0.88,WR,76,2.7,
QB,25,0.24,WR,76,1.1,
QB,25,0.24,WR,46,1.1,
QB,25,1.1,
QB,25,0.2,TE,32,1,
QB,25,2,
RB,62,0.2,
RB,62,0.2,
RB,62,-0.4,
K,32,4,
QB,25,-0.1,
WR,25,0,WR,40,0.2,
QB,25,-1,RB,111,0,TE,25,0,TE,32,0,
WR,40,0,
QB,25,2,
WR,25,0,WR,40,0.3,
QB,25,0,RB,62,0,
QB,25,0,TE,32,0,
WR,40,0.3,
WR,25,0,WR,40,0,
QB,25,0.16,RB,62,0.9,
K,32,3,
QB,25,0.28,WR,76,1.2,
WR,25,0,WR,40,-2.2,
WR,25,0,WR,40,0.3,
WR,40,0.6,
WR,25,0,WR,40,0.2,
