QB,11,0.4,
QB,11,-0.2,
QB,11,0.2,TE,38,1,
K,7,4,
QB,11,0.44,TE,38,1.6,
RB,10,-0.1,
QB,11,0.4,WR,133,1.5,
QB,11,0.12,WR,59,0.8,
QB,11,0.92,RB,10,2.8,
QB,11,-0.4,
QB,11,0.12,WR,59,0.8,
QB,11,1.5,
QB,11,4.8,TE,36,8.5,
K,7,1,
RB,10,0.5,
QB,11,0.8,
QB,11,0,
RB,10,1.3,
RB,84,0.6,
QB,11,0,WR,133,0,
QB,11,0,
RB,10,0,TE,57,0,
RB,10,0,
QB,11,0.56,RB,10,1.9,
RB,10,0.4,
QB,11,1,
RB,84,0.4,
QB,11,0.84,TE,44,2.6,
RB,84,0.3,
RB,10,0.2,
QB,11,0.28,TE,36,1.2,
QB,11,-0.1,
K,20,0,RB,109,0,WR,121,0,WR,124,0,
QB,11,0.2,WR,121,1,WR,30,0,
RB,10,0.3,
QB,11,0,WR,79,0,
K,20,0,WR,121,0,WR,140,0,
RB,10,1,
RB,10,0.8,
RB,10,1.3,
RB,10,0.4,
RB,84,0.4,
RB,84,0.4,
RB,84,0.2,
RB,84,0.1,
QB,11,0.4,TE,44,1.5,
RB,10,-0.2,
QB,11,0,RB,10,0,
QB,11,0.08,TE,36,0.7,
QB,11,0.96,WR,79,2.9,
QB,11,-0.12,WR,59,0.2,
QB,11,0.1,
QB,11,4.28,WR,59,7.2,
K,7,1,
K,20,0,WR,124,0,WR,59,0,
RB,10,0,
QB,11,0.72,WR,79,2.3,
QB,11,0,WR,59,0,
RB,10,1.1,
QB,11,0.4,WR,121,1.5,
RB,10,0.8,
RB,10,1.5,
RB,79,-0.2,
QB,11,1.4,
RB,10,-0.3,
RB,10,0.1,
QB,11,0.36,WR,121,1.4,
K,7,3,
QB,11,1.2,
QB,11,0,WR,59,0,
QB,11,0.48,WR,59,1.7,
QB,11,1.4,
QB,11,0,WR,30,0,WR,79,0,
QB,11,0,WR,79,0,
QB,11,0,RB,10,0,
K,7,3,
K,20,0,RB,109,0,WR,59,0,
RB,10,0.5,
QB,11,0,WR,79,0.5,
QB,11,0.24,WR,59,1.1,
RB,10,0.1,
QB,11,0.1,
QB,11,0,
WR,129,0,WR,3,0,
RB,10,0.5,
QB,11,1.08,TE,44,3.2,
RB,10,0.8,
RB,10,0.3,
QB,11,4.04,TE,38,6.6,
K,7,1,
K,20,0,WR,59,0,
QB,11,0.56,TE,44,1.9,
RB,10,0.4,
RB,10,1.7,
QB,11,1.1,WR,30,0,
QB,11,1.1,
RB,10,0.4,
QB,11,0.7,
RB,10,0.5,
QB,11,0,WR,59,0.5,
RB,10,0.2,
QB,11,0,WR,59,0,
QB,11,0.2,WR,79,1,
QB,11,0,
RB,10,0.2,
QB,11,0.28,WR,79,1.2,
RB,10,0,
QB,11,0.04,RB,10,0.6,
QB,11,0,WR,79,0,
QB,11,0.92,WR,59,2.8,
QB,11,0,TE,36,0,
QB,11,0,
QB,11,0,TE,36,0,
QB,11,0,WR,121,0,WR,30,0,
QB,11,0.92,RB,10,2.8,
QB,11,1.28,TE,36,3.7,
RB,10,1.4,
RB,10,0.1,
RB,79,0.9,
RB,10,6.1,
K,7,1,
QB,11,-1,WR,121,0,
WR,121,0,WR,68,0,
QB,11,0.56,WR,59,1.9,
QB,11,0.8,
QB,11,1.2,
QB,11,0,
RB,84,0.5,
QB,11,0,WR,79,0,
WR,68,0,
RB,10,1.3,
RB,84,0.6,
RB,84,-1.5,
QB,11,2.6,
RB,10,-0.1,
RB,10,0.9,
QB,11,0.8,
QB,11,0,
RB,10,1,
QB,11,0.1,
QB,11,0.28,WR,79,1.2,
QB,11,1.3,
QB,11,0,TE,36,0,
RB,10,0.6,
QB,11,0.28,WR,59,1.2,
RB,10,0.2,
RB,10,-0.1,
RB,10,6.2,
K,7,1,
WR,68,0,
QB,11,0.9,
RB,10,2.2,
QB,11,-0.04,WR,59,0.4,
RB,10,0.6,
QB,11,-1,WR,59,0,
QB,11,0.44,WR,59,1.6,
RB,10,0.3,
QB,11,0,WR,59,0,
QB,11,2.4,WR,79,6.5,
RB,10,0.5,
RB,10,0,
RB,10,0,
QB,11,0.1,
K,7,3,
RB,84,0.5,
RB,10,0.4,
RB,79,1.8,
QB,11,1.1,
RB,10,1.7,
QB,11,0,WR,121,0,
RB,10,6.3,
K,7,1,
RB,79,-0.1,
QB,11,0.12,WR,79,0.8,
QB,11,0.64,WR,129,2.1,
QB,11,1.1,
QB,11,0,WR,129,0,
RB,10,0.8,WR,121,0,
RB,10,7.6,
K,7,1,
RB,79,4.5,
QB,11,6.1,
K,7,1,
RB,84,0.5,
QB,11,0.8,
RB,84,0.6,
QB,11,-0.1,
QB,11,-0.1,
K,29,0,WR,121,0,
RB,10,0.2,
RB,10,0.6,
RB,10,0.4,
QB,11,0.3,
QB,11,0.08,WR,59,0.7,
QB,11,0.28,RB,10,1.2,
RB,10,0.6,
RB,10,6.3,
K,7,1,
QB,11,0,WR,79,0,
QB,19,0,RB,10,0.2,
QB,11,0,
QB,11,0,TE,44,0,
RB,10,0.2,
QB,11,0,WR,79,0,
K,7,3,
RB,84,0.3,
QB,11,0,TE,44,0,
QB,11,0,WR,79,0,
K,7,0,
RB,84,0.5,
RB,84,0.3,
RB,10,0.3,
QB,11,-0.12,WR,121,0.2,
QB,11,0.8,WR,59,2.5,
RB,79,-0.1,
QB,11,0,
QB,11,0,WR,129,0,
WR,129,0,
RB,10,0.9,
QB,11,0.12,RB,10,0.8,
QB,11,0.64,TE,44,2.1,
QB,11,0,WR,121,0,
QB,11,0.68,RB,10,2.2,WR,121,0,
QB,11,0.16,WR,79,0.9,
QB,11,0.2,WR,59,1,
RB,84,0.7,
QB,11,0.56,RB,84,1.9,
QB,11,0.3,
RB,10,6.5,
K,7,1,
K,29,0,WR,121,0,
QB,11,0,RB,84,0,
RB,10,0.3,
QB,11,0,WR,121,0,
WR,118,0,
K,29,0,
RB,79,0.7,
QB,11,0.2,WR,121,1,
RB,79,0.8,
RB,79,0.2,
QB,11,0.28,WR,59,1.2,
QB,11,0,TE,44,0,
RB,10,0.2,
QB,11,0,WR,121,0,
WR,128,0,
RB,10,0.3,
QB,11,0,WR,59,0,
RB,10,1.1,
RB,84,0,
K,29,0,
QB,11,0,
QB,11,0.76,WR,133,2.4,
RB,10,0.1,
RB,10,0.6,
QB,11,1.56,RB,10,4.4,
QB,11,0,TE,44,0,
RB,10,-0.2,
QB,11,0,WR,79,0,
K,7,3,
RB,10,0,
QB,11,0,WR,79,0,
QB,11,1.9,
QB,19,0,RB,10,-0.3,
QB,11,0.16,WR,59,0.9,
QB,11,0.4,WR,121,1.5,
K,7,4,
RB,84,1.7,
QB,11,0.7,
RB,10,0.2,
RB,10,0.2,
QB,11,0.2,
QB,11,0,WR,79,0,
QB,11,0.4,RB,10,1.5,
WR,128,0,
K,29,0,TE,36,0,WR,79,0,
QB,11,-0.1,
QB,11,-0.1,
QB,11,-0.1,
K,28,0,WR,121,0,
QB,11,0.04,WR,59,0.6,
RB,10,-0.4,
QB,11,0.44,WR,59,1.6,
WR,114,0,
K,28,0,
RB,10,0.6,WR,48,0,
QB,11,0,TE,36,0,
QB,11,0.12,WR,133,0.8,
K,28,0,WR,121,0,
QB,11,0.44,WR,121,1.6,
QB,11,0,
QB,11,0,WR,59,0,
QB,11,0.4,WR,129,1.5,
K,7,5,
RB,10,0.4,
RB,10,0.7,WR,48,0,
RB,10,0.4,
RB,84,0.5,WR,48,0,
WR,48,0,
QB,11,0.12,WR,79,0.8,
QB,11,0.72,WR,59,2.3,
QB,11,0,RB,10,0,
QB,11,0.08,RB,84,0.7,
QB,11,0.6,WR,59,2,
QB,11,0.48,WR,79,1.7,
QB,11,0,TE,44,0,
QB,11,0.08,RB,10,0.7,
QB,11,-1,RB,10,0,TE,44,0,
RB,10,-0.3,
RB,10,0.2,
RB,84,0.5,
RB,10,0.4,
RB,10,0.4,
QB,11,0,TE,44,0,
QB,11,0,TE,36,0,
QB,11,1.5,WR,48,0,
TE,44,0,
QB,11,0,TE,44,0,
QB,11,0.28,WR,59,1.2,
QB,11,0,TE,36,0,
K,7,3,
RB,79,0.6,
RB,79,0,
QB,11,0.84,RB,84,2.6,
QB,11,0,WR,121,0,
RB,10,2.5,
QB,11,0,
QB,11,0.48,WR,129,1.7,
QB,11,0,
RB,10,0.2,
QB,11,0.36,RB,84,1.4,
QB,11,0.36,WR,59,1.4,
RB,79,0.2,
RB,79,0.4,
QB,11,0,RB,10,0,
QB,11,0,WR,59,0,
WR,114,0,
K,28,0,
QB,11,0.44,TE,36,1.6,
QB,11,0.4,WR,133,1.5,
QB,11,1.4,
RB,10,0.2,
QB,11,0.36,WR,121,1.4,
RB,10,0.4,WR,48,0,
RB,10,0.5,WR,48,0,
QB,11,0.7,WR,48,0,
QB,11,4.92,TE,44,8.8,
K,7,1,
QB,11,-0.1,
RB,10,0.1,
RB,10,1.3,
QB,11,0,WR,59,0,
RB,10,0,
QB,11,1.96,WR,59,5.4,
RB,10,0.3,
RB,10,0.2,
QB,11,0,WR,79,0,
K,7,3,
K,21,0,
QB,11,0.4,WR,121,1.5,
QB,11,0,WR,79,0,
RB,10,0.2,
QB,11,0,WR,59,0,
WR,70,0,
K,21,0,
QB,11,0,TE,36,0,
QB,11,0.68,WR,79,2.2,
RB,10,0.3,
RB,10,0.2,
QB,11,0.36,WR,59,1.4,
QB,11,0.36,RB,84,1.4,
RB,79,0.2,
QB,11,0,
RB,84,0.1,
QB,11,0,
WR,66,0,
K,21,0,
RB,10,0.2,
QB,11,0,
QB,11,0.2,WR,121,1,
WR,70,0,
QB,11,0.88,TE,36,2.7,
QB,11,0,RB,84,0,
QB,11,0.8,TE,36,2.5,
QB,11,0.36,RB,84,1.4,
QB,11,0.5,
QB,11,0,
QB,11,0,WR,121,0,
RB,10,-0.5,
QB,11,0,TE,36,0,
K,7,3,
K,21,0,
RB,10,-0.1,
QB,11,0.24,RB,10,1.1,
QB,11,0.44,WR,121,1.6,
QB,11,0,WR,79,0,
QB,11,0.16,WR,133,0.9,
QB,11,0,WR,59,0,
WR,70,0,
QB,11,0.2,WR,59,1,
RB,10,0.7,
QB,11,1.2,
QB,11,0.4,WR,59,1.5,
RB,10,0.3,
QB,11,0,WR,59,0,
QB,11,0.76,WR,59,2.4,
QB,11,0,TE,36,0,
RB,10,1,
RB,79,0.3,
QB,11,0.16,WR,79,0.9,
QB,11,7.9,
K,7,1,
RB,84,0.6,
QB,11,0.7,
RB,10,0.1,
RB,10,0,
QB,11,5.2,
RB,10,0.4,
QB,11,0.24,RB,84,1.1,
RB,10,0.6,
QB,11,4.76,TE,36,8.4,
QB,11,0,WR,79,0,
K,21,0,
QB,11,0.48,RB,10,1.7,
QB,11,0.88,WR,59,2.7,
QB,11,0.7,
QB,11,0.28,WR,121,1.2,
QB,11,0.4,
QB,11,1.16,WR,79,3.4,
QB,11,0,WR,79,0,
QB,11,4.36,WR,59,7.4,
K,7,1,
K,3,0,RB,67,0,WR,42,0,
RB,10,0.5,
WR,42,-0.1,
QB,11,0.28,TE,36,1.2,
QB,11,0.04,RB,10,0.6,
QB,11,0,
QB,11,2.12,WR,79,5.8,
QB,11,-0.04,WR,42,0.4,
WR,42,0,
QB,11,0,WR,59,0,
K,7,3,
K,3,0,WR,42,0,
QB,11,0,TE,44,0,
RB,10,0.3,
QB,11,0,
WR,139,0,
K,3,0,
QB,11,0.2,WR,79,1,
QB,11,0.3,
QB,11,0.2,
WR,139,0,
K,3,0,
QB,11,-0.16,WR,42,0.1,
RB,84,0.7,
RB,10,0.4,
RB,10,3.2,
RB,84,0.3,
WR,42,0,
QB,11,0,
WR,139,-2,
QB,11,0.2,WR,42,1,
QB,11,6.9,
K,7,1,
RB,10,0.2,
QB,11,0,RB,10,0,
QB,11,0.32,WR,129,1.3,
K,7,3,
K,3,0,WR,42,0,
RB,10,0.1,
QB,11,0.04,TE,44,0.6,
QB,11,0.48,WR,59,1.7,
QB,11,0,WR,79,0,
QB,11,0,
QB,11,0.8,WR,59,2.5,
RB,10,0.2,
QB,11,0,
WR,139,0,
QB,11,0,TE,44,0,
RB,10,0.6,
RB,10,0.5,
RB,10,0.1,
QB,11,0,WR,42,0,
QB,11,0,WR,79,0,
K,7,4,
K,3,0,WR,139,0,WR,42,0,
QB,11,0.16,WR,79,0.9,
QB,11,0,WR,79,0,
QB,11,0,TE,44,0,
QB,11,0,WR,79,0,
K,3,0,RB,77,0,WR,42,0,
QB,11,0.4,TE,44,1.5,
QB,11,-1,TE,44,0,
K,30,0,TE,44,0,
RB,84,0.5,
QB,11,0,WR,79,0,
QB,11,1.6,
QB,11,0,WR,59,0,
QB,11,2.9,
QB,11,4.6,WR,79,8,
K,7,1,
QB,11,1.3,
QB,11,0,TE,44,0,
QB,11,2.2,
QB,11,0,
QB,11,0.2,WR,42,1,
QB,11,0,RB,10,0,
WR,85,0,
RB,10,1.7,
RB,10,0.5,
RB,10,0.1,
QB,11,0,
QB,11,0.8,WR,59,2.5,
RB,10,0.5,
QB,11,0.04,RB,10,0.6,
QB,11,0.52,WR,42,1.8,
RB,10,0.3,
WR,42,0,
RB,10,0.4,
QB,11,0.2,RB,10,1,
K,7,4,
QB,11,0.56,WR,59,1.9,
RB,10,0.5,
WR,42,0.6,
QB,11,1.44,TE,36,4.1,
QB,11,6.9,
K,7,1,
K,30,0,WR,59,0,
RB,84,0.1,
QB,11,0.24,TE,44,1.1,
QB,11,0,
WR,85,0,
WR,42,0.1,
QB,11,0.52,WR,59,1.8,
QB,11,0.12,WR,59,0.8,
RB,84,0.9,
K,30,0,TE,36,0,
RB,10,0.7,
RB,10,0,
QB,11,0.04,WR,42,0.6,
QB,11,0.32,WR,42,1.3,
QB,11,0,WR,42,0,
QB,11,0.7,
WR,85,0,
RB,10,0.2,
QB,11,0.12,TE,44,0.8,
QB,11,0,TE,36,0,
WR,85,0,
RB,10,0.4,
QB,11,0.3,
QB,11,0.5,
QB,11,0.76,TE,44,2.4,
QB,11,0,RB,10,0.5,
QB,11,1.2,
QB,11,0.6,
RB,84,0.3,
RB,10,0.1,
QB,11,0,
RB,84,0.1,
QB,11,4.36,RB,10,7.4,
K,7,1,
K,30,0,
RB,10,0.9,
RB,10,0.3,
RB,10,0.3,
QB,11,1.2,RB,10,3.5,
RB,10,0.1,
RB,10,0.2,
QB,11,0,
K,7,4,
QB,11,0.2,
RB,10,0.3,
QB,11,0,RB,10,0,
WR,104,0,
QB,11,2.2,WR,79,0.68,
RB,10,0.3,
RB,10,0.2,
RB,10,-0.1,
K,7,3,
QB,11,0.28,WR,42,1.2,
RB,10,0.1,
QB,11,0,
WR,104,0,WR,53,0,
RB,10,1.2,WR,15,0,
QB,11,0.16,WR,15,0,WR,42,0.9,
QB,11,0.4,WR,15,0,
RB,10,0.5,WR,15,0,
RB,10,0,
QB,11,0,
QB,11,0.56,WR,59,1.9,
WR,104,0,
QB,11,0.16,
WR,129,0,
WR,129,0,
QB,11,0.84,RB,10,2.6,
QB,11,0.56,WR,59,1.9,
QB,11,5.56,WR,129,10.4,
K,7,1,
QB,11,0,WR,42,0,
RB,10,0.9,WR,15,0,
RB,10,0.3,WR,15,0,
QB,11,0.5,
QB,11,0.64,WR,59,2.1,
RB,10,0.8,
RB,10,0.1,
QB,11,0.36,WR,42,1.4,
QB,11,0.48,WR,59,1.7,
QB,11,4.2,RB,10,7,
K,7,1,
RB,10,0.2,
QB,11,0.4,WR,15,0,WR,79,1.5,
RB,10,0.3,
QB,11,-0.04,WR,42,0.4,
QB,11,0.28,WR,121,1.2,
WR,121,0,
QB,11,0,RB,10,0,
RB,10,0,WR,15,0,WR,89,0,
QB,11,0.32,
WR,104,0,WR,129,0,
RB,84,0,
QB,11,0.16,RB,84,0.9,WR,15,0,
QB,11,0.9,WR,15,0,
QB,11,0.56,RB,10,1.9,
RB,10,-0.2,WR,15,0,
RB,10,0.8,
QB,11,0,
K,7,0,
RB,10,0,
QB,11,0,
RB,10,-0.1,
QB,11,-1,WR,42,0,
WR,42,0,WR,93,0,
QB,11,0.44,
QB,11,0,
QB,11,0.44,
QB,11,0.56,
RB,84,0.1,
QB,11,0,
QB,11,0,
WR,104,0,
RB,10,1,
RB,10,0.2,
RB,10,0.1,WR,89,0,
RB,10,0,
K,7,3,
QB,11,-0.1,
QB,11,0.44,WR,42,1.6,
QB,11,0,WR,59,0,
RB,10,0.7,
QB,11,0.5,
QB,11,0.48,WR,79,1.7,
QB,11,0.5,
QB,11,0.2,WR,42,1,
RB,10,0.6,
QB,11,0,
QB,11,0.5,
QB,11,0.6,
QB,11,0.28,WR,15,0,WR,42,1.2,
RB,10,6.6,
K,11,0,WR,42,0,
QB,11,0.88,
RB,10,0.5,
QB,11,0,WR,129,0,
QB,11,1.2,WR,79,3.5,
QB,11,0.2,WR,42,1,
RB,16,0,RB,84,-0.3,
QB,11,0,
K,11,0,
RB,10,0.4,
QB,11,0.2,WR,59,1,
WR,42,11.1,
K,7,1,
K,11,0,WR,120,0,WR,42,0,
QB,11,0,
QB,11,0,RB,16,0,TE,44,0,
RB,10,0.5,RB,16,0,
RB,16,0,
K,11,0,WR,42,-2,
K,11,0,TE,44,0,
QB,11,0.64,WR,59,2.1,
WR,59,0,
QB,11,1.28,RB,84,3.7,
RB,84,1,
QB,11,0.5,
QB,11,4.12,RB,84,6.8,
K,7,1,
WR,129,0.2,
QB,11,0.32,RB,10,1.3,
QB,11,0,
WR,53,0,
WR,129,0,WR,65,0,
K,11,0,TE,44,0,
QB,11,0.36,WR,79,1.4,
RB,10,1,RB,16,0,WR,79,0,
QB,11,0.6,WR,79,2,
QB,11,0,
QB,11,0.68,
QB,11,0,WR,59,0,
RB,10,0.5,
QB,11,4.56,RB,10,7.9,
K,7,1,
QB,11,0.28,WR,79,1.2,
RB,10,0.7,WR,45,0,
QB,11,0,
QB,11,0,WR,59,0,
WR,59,0,
QB,11,1.3,
WR,42,-0.6,
QB,11,0.16,RB,10,0.9,RB,16,0,
QB,11,0.04,RB,10,0.6,
QB,11,0,WR,79,0,
K,11,0,WR,120,0,WR,59,0,
QB,11,0,WR,59,0,
QB,11,0.56,WR,59,1.9,
QB,11,0.16,WR,42,0.9,
RB,10,0.5,
QB,11,0.16,WR,42,0.9,
QB,11,0.32,WR,45,0,WR,79,1.3,
RB,84,0,
QB,11,0,
WR,42,1.3,WR,45,0,
QB,11,0,
RB,10,0.5,
QB,11,0.16,WR,45,0,WR,59,0.9,
K,7,3,
K,5,0,
RB,10,1,
QB,11,0.36,WR,42,1.4,
RB,10,0.7,
QB,11,-0.08,WR,42,0.3,
QB,11,1.32,WR,42,3.8,
QB,11,5.32,WR,129,9.8,
K,7,1,
K,5,0,WR,42,0,
QB,11,0.96,WR,45,0,
QB,11,0,
RB,10,2.1,
WR,42,0.9,
RB,10,0.2,
RB,10,6.9,
K,7,1,
QB,11,0.16,WR,59,0.9,
RB,84,0.7,
QB,11,0,WR,59,0,
RB,84,0.7,
QB,11,0,
QB,11,0.5,
K,5,0,WR,42,0,
RB,10,1.4,
RB,10,0.9,
RB,84,0.4,
QB,11,0,WR,79,0,
QB,11,0,WR,129,0,
QB,11,0.24,WR,59,1.1,
WR,11,0,
QB,11,0,WR,79,0,
RB,10,0.5,
QB,11,0.04,WR,42,0.6,
K,7,3,
WR,42,1.6,
RB,10,0.1,
QB,11,0,WR,45,0,WR,59,0,
RB,10,0.1,
WR,11,0,
WR,42,0,
QB,11,0.36,
RB,84,0.5,
RB,10,0.4,
QB,11,0.36,
QB,11,0,
RB,10,0,
QB,11,0.4,WR,42,1.5,
QB,11,1.3,
RB,10,6.3,
K,7,1,
K,5,0,
QB,11,0.04,TE,44,0.6,
RB,10,0.3,
RB,10,0.2,
QB,11,0.56,RB,10,1.9,
RB,84,0.4,
QB,11,0.7,
QB,11,0.2,WR,129,1,
WR,42,0.3,
QB,11,0.7,
RB,10,0.2,
RB,10,0.6,
RB,10,0.1,
QB,11,4.6,
K,7,1,
QB,11,-0.1,
QB,11,-0.1,
QB,11,-0.1,
